Start date/time,End date/time,Total (grid consumption) [MWh]
"Oct 19, 2022 3:00 AM","Oct 19, 2022 4:00 AM","43,626.75"
"Oct 19, 2022 4:00 AM","Oct 19, 2022 5:00 AM","44,356.75"
"Oct 19, 2022 5:00 AM","Oct 19, 2022 6:00 AM","47,903.75"
"Oct 19, 2022 6:00 AM","Oct 19, 2022 7:00 AM","54,839.00"
"Oct 19, 2022 7:00 AM","Oct 19, 2022 8:00 AM","60,246.75"
"Oct 19, 2022 8:00 AM","Oct 19, 2022 9:00 AM","62,076.50"
"Oct 19, 2022 9:00 AM","Oct 19, 2022 10:00 AM","62,463.00"
"Oct 19, 2022 10:00 AM","Oct 19, 2022 11:00 AM","62,921.75"
"Oct 19, 2022 11:00 AM","Oct 19, 2022 12:00 PM","63,930.00"
"Oct 19, 2022 12:00 PM","Oct 19, 2022 1:00 PM","63,314.75"
"Oct 19, 2022 1:00 PM","Oct 19, 2022 2:00 PM","61,542.25"
"Oct 19, 2022 2:00 PM","Oct 19, 2022 3:00 PM","60,131.25"
"Oct 19, 2022 3:00 PM","Oct 19, 2022 4:00 PM","58,771.25"
"Oct 19, 2022 4:00 PM","Oct 19, 2022 5:00 PM","57,420.75"
"Oct 19, 2022 5:00 PM","Oct 19, 2022 6:00 PM","58,648.00"
"Oct 19, 2022 6:00 PM","Oct 19, 2022 7:00 PM","60,865.50"
"Oct 19, 2022 7:00 PM","Oct 19, 2022 8:00 PM","61,210.50"
"Oct 19, 2022 8:00 PM","Oct 19, 2022 9:00 PM","58,330.25"
"Oct 19, 2022 9:00 PM","Oct 19, 2022 10:00 PM","55,618.25"
"Oct 19, 2022 10:00 PM","Oct 19, 2022 11:00 PM","52,318.25"
"Oct 19, 2022 11:00 PM","Oct 20, 2022 12:00 AM","48,905.50"
"Oct 20, 2022 12:00 AM","Oct 20, 2022 1:00 AM","45,546.50"
"Oct 20, 2022 1:00 AM","Oct 20, 2022 2:00 AM","44,072.00"
"Oct 20, 2022 2:00 AM","Oct 20, 2022 3:00 AM","43,302.50"
"Oct 20, 2022 3:00 AM","Oct 20, 2022 4:00 AM","44,057.75"
"Oct 20, 2022 4:00 AM","Oct 20, 2022 5:00 AM","45,255.25"
"Oct 20, 2022 5:00 AM","Oct 20, 2022 6:00 AM","48,534.50"
"Oct 20, 2022 6:00 AM","Oct 20, 2022 7:00 AM","54,873.00"
"Oct 20, 2022 7:00 AM","Oct 20, 2022 8:00 AM","61,211.50"
"Oct 20, 2022 8:00 AM","Oct 20, 2022 9:00 AM","63,504.25"
"Oct 20, 2022 9:00 AM","Oct 20, 2022 10:00 AM","64,282.50"
"Oct 20, 2022 10:00 AM","Oct 20, 2022 11:00 AM","64,784.50"
"Oct 20, 2022 11:00 AM","Oct 20, 2022 12:00 PM","65,821.00"
"Oct 20, 2022 12:00 PM","Oct 20, 2022 1:00 PM","65,303.25"
"Oct 20, 2022 1:00 PM","Oct 20, 2022 2:00 PM","63,781.75"
"Oct 20, 2022 2:00 PM","Oct 20, 2022 3:00 PM","61,930.50"
"Oct 20, 2022 3:00 PM","Oct 20, 2022 4:00 PM","61,482.50"
"Oct 20, 2022 4:00 PM","Oct 20, 2022 5:00 PM","61,116.50"
"Oct 20, 2022 5:00 PM","Oct 20, 2022 6:00 PM","62,116.25"
"Oct 20, 2022 6:00 PM","Oct 20, 2022 7:00 PM","64,455.75"
"Oct 20, 2022 7:00 PM","Oct 20, 2022 8:00 PM","64,499.25"
"Oct 20, 2022 8:00 PM","Oct 20, 2022 9:00 PM","61,015.75"
"Oct 20, 2022 9:00 PM","Oct 20, 2022 10:00 PM","56,450.25"
"Oct 20, 2022 10:00 PM","Oct 20, 2022 11:00 PM","52,206.50"
"Oct 20, 2022 11:00 PM","Oct 21, 2022 12:00 AM","48,594.00"
"Oct 21, 2022 12:00 AM","Oct 21, 2022 1:00 AM","46,882.25"
"Oct 21, 2022 1:00 AM","Oct 21, 2022 2:00 AM","45,543.25"
"Oct 21, 2022 2:00 AM","Oct 21, 2022 3:00 AM","44,151.50"
"Oct 21, 2022 3:00 AM","Oct 21, 2022 4:00 AM","43,384.25"
"Oct 21, 2022 4:00 AM","Oct 21, 2022 5:00 AM","45,038.00"
"Oct 21, 2022 5:00 AM","Oct 21, 2022 6:00 AM","48,079.25"
"Oct 21, 2022 6:00 AM","Oct 21, 2022 7:00 AM","54,463.50"
"Oct 21, 2022 7:00 AM","Oct 21, 2022 8:00 AM","60,114.50"
"Oct 21, 2022 8:00 AM","Oct 21, 2022 9:00 AM","62,497.50"
"Oct 21, 2022 9:00 AM","Oct 21, 2022 10:00 AM","63,581.25"
"Oct 21, 2022 10:00 AM","Oct 21, 2022 11:00 AM","64,273.50"
"Oct 21, 2022 11:00 AM","Oct 21, 2022 12:00 PM","64,292.25"
"Oct 21, 2022 12:00 PM","Oct 21, 2022 1:00 PM","63,523.75"
"Oct 21, 2022 1:00 PM","Oct 21, 2022 2:00 PM","61,415.00"
"Oct 21, 2022 2:00 PM","Oct 21, 2022 3:00 PM","59,409.25"
"Oct 21, 2022 3:00 PM","Oct 21, 2022 4:00 PM","58,603.75"
"Oct 21, 2022 4:00 PM","Oct 21, 2022 5:00 PM","57,832.00"
"Oct 21, 2022 5:00 PM","Oct 21, 2022 6:00 PM","58,361.75"
"Oct 21, 2022 6:00 PM","Oct 21, 2022 7:00 PM","59,935.25"
"Oct 21, 2022 7:00 PM","Oct 21, 2022 8:00 PM","59,300.75"
"Oct 21, 2022 8:00 PM","Oct 21, 2022 9:00 PM","55,340.50"
"Oct 21, 2022 9:00 PM","Oct 21, 2022 10:00 PM","51,265.25"
"Oct 21, 2022 10:00 PM","Oct 21, 2022 11:00 PM","48,357.75"
"Oct 21, 2022 11:00 PM","Oct 22, 2022 12:00 AM","44,717.50"
"Oct 22, 2022 12:00 AM","Oct 22, 2022 1:00 AM","42,411.00"
"Oct 22, 2022 1:00 AM","Oct 22, 2022 2:00 AM","40,082.00"
"Oct 22, 2022 2:00 AM","Oct 22, 2022 3:00 AM","39,000.00"
"Oct 22, 2022 3:00 AM","Oct 22, 2022 4:00 AM","38,686.25"
"Oct 22, 2022 4:00 AM","Oct 22, 2022 5:00 AM","39,067.00"
"Oct 22, 2022 5:00 AM","Oct 22, 2022 6:00 AM","39,825.25"
"Oct 22, 2022 6:00 AM","Oct 22, 2022 7:00 AM","41,636.75"
"Oct 22, 2022 7:00 AM","Oct 22, 2022 8:00 AM","44,947.00"
"Oct 22, 2022 8:00 AM","Oct 22, 2022 9:00 AM","48,331.75"
"Oct 22, 2022 9:00 AM","Oct 22, 2022 10:00 AM","51,181.75"
"Oct 22, 2022 10:00 AM","Oct 22, 2022 11:00 AM","53,126.00"
"Oct 22, 2022 11:00 AM","Oct 22, 2022 12:00 PM","53,615.25"
"Oct 22, 2022 12:00 PM","Oct 22, 2022 1:00 PM","53,424.00"
"Oct 22, 2022 1:00 PM","Oct 22, 2022 2:00 PM","51,866.75"
"Oct 22, 2022 2:00 PM","Oct 22, 2022 3:00 PM","50,473.75"
"Oct 22, 2022 3:00 PM","Oct 22, 2022 4:00 PM","49,510.50"
"Oct 22, 2022 4:00 PM","Oct 22, 2022 5:00 PM","48,817.50"
"Oct 22, 2022 5:00 PM","Oct 22, 2022 6:00 PM","50,086.75"
"Oct 22, 2022 6:00 PM","Oct 22, 2022 7:00 PM","52,715.50"
"Oct 22, 2022 7:00 PM","Oct 22, 2022 8:00 PM","52,156.25"
"Oct 22, 2022 8:00 PM","Oct 22, 2022 9:00 PM","48,987.50"
"Oct 22, 2022 9:00 PM","Oct 22, 2022 10:00 PM","45,727.50"
"Oct 22, 2022 10:00 PM","Oct 22, 2022 11:00 PM","43,793.50"
"Oct 22, 2022 11:00 PM","Oct 23, 2022 12:00 AM","41,172.50"
"Oct 23, 2022 12:00 AM","Oct 23, 2022 1:00 AM","38,280.50"
"Oct 23, 2022 1:00 AM","Oct 23, 2022 2:00 AM","36,846.75"
"Oct 23, 2022 2:00 AM","Oct 23, 2022 3:00 AM","36,033.25"
"Oct 23, 2022 3:00 AM","Oct 23, 2022 4:00 AM","35,812.75"
"Oct 23, 2022 4:00 AM","Oct 23, 2022 5:00 AM","36,224.00"
"Oct 23, 2022 5:00 AM","Oct 23, 2022 6:00 AM","36,105.00"
"Oct 23, 2022 6:00 AM","Oct 23, 2022 7:00 AM","36,943.75"
"Oct 23, 2022 7:00 AM","Oct 23, 2022 8:00 AM","38,872.75"
"Oct 23, 2022 8:00 AM","Oct 23, 2022 9:00 AM","41,479.75"
"Oct 23, 2022 9:00 AM","Oct 23, 2022 10:00 AM","44,570.00"
"Oct 23, 2022 10:00 AM","Oct 23, 2022 11:00 AM","47,002.75"
"Oct 23, 2022 11:00 AM","Oct 23, 2022 12:00 PM","48,792.25"
"Oct 23, 2022 12:00 PM","Oct 23, 2022 1:00 PM","48,538.50"
"Oct 23, 2022 1:00 PM","Oct 23, 2022 2:00 PM","46,592.25"
"Oct 23, 2022 2:00 PM","Oct 23, 2022 3:00 PM","45,000.75"
"Oct 23, 2022 3:00 PM","Oct 23, 2022 4:00 PM","44,503.50"
"Oct 23, 2022 4:00 PM","Oct 23, 2022 5:00 PM","45,406.25"
"Oct 23, 2022 5:00 PM","Oct 23, 2022 6:00 PM","47,720.50"
"Oct 23, 2022 6:00 PM","Oct 23, 2022 7:00 PM","51,204.25"
"Oct 23, 2022 7:00 PM","Oct 23, 2022 8:00 PM","50,736.50"
"Oct 23, 2022 8:00 PM","Oct 23, 2022 9:00 PM","49,098.00"
"Oct 23, 2022 9:00 PM","Oct 23, 2022 10:00 PM","47,400.75"
"Oct 23, 2022 10:00 PM","Oct 23, 2022 11:00 PM","45,932.25"
"Oct 23, 2022 11:00 PM","Oct 24, 2022 12:00 AM","43,818.50"
"Oct 24, 2022 12:00 AM","Oct 24, 2022 1:00 AM","41,929.75"
"Oct 24, 2022 1:00 AM","Oct 24, 2022 2:00 AM","40,265.25"
"Oct 24, 2022 2:00 AM","Oct 24, 2022 3:00 AM","39,908.50"
"Oct 24, 2022 3:00 AM","Oct 24, 2022 4:00 AM","39,739.25"
"Oct 24, 2022 4:00 AM","Oct 24, 2022 5:00 AM","41,661.75"
"Oct 24, 2022 5:00 AM","Oct 24, 2022 6:00 AM","44,953.25"
"Oct 24, 2022 6:00 AM","Oct 24, 2022 7:00 AM","53,486.25"
"Oct 24, 2022 7:00 AM","Oct 24, 2022 8:00 AM","59,973.75"
"Oct 24, 2022 8:00 AM","Oct 24, 2022 9:00 AM","63,212.00"
"Oct 24, 2022 9:00 AM","Oct 24, 2022 10:00 AM","63,343.75"
"Oct 24, 2022 10:00 AM","Oct 24, 2022 11:00 AM","64,175.50"
"Oct 24, 2022 11:00 AM","Oct 24, 2022 12:00 PM","65,430.00"
"Oct 24, 2022 12:00 PM","Oct 24, 2022 1:00 PM","65,141.00"
"Oct 24, 2022 1:00 PM","Oct 24, 2022 2:00 PM","64,639.75"
"Oct 24, 2022 2:00 PM","Oct 24, 2022 3:00 PM","63,202.00"
"Oct 24, 2022 3:00 PM","Oct 24, 2022 4:00 PM","62,091.25"
"Oct 24, 2022 4:00 PM","Oct 24, 2022 5:00 PM","61,332.50"
"Oct 24, 2022 5:00 PM","Oct 24, 2022 6:00 PM","61,672.25"
"Oct 24, 2022 6:00 PM","Oct 24, 2022 7:00 PM","63,788.50"
"Oct 24, 2022 7:00 PM","Oct 24, 2022 8:00 PM","63,174.50"
"Oct 24, 2022 8:00 PM","Oct 24, 2022 9:00 PM","59,470.25"
"Oct 24, 2022 9:00 PM","Oct 24, 2022 10:00 PM","55,451.75"
"Oct 24, 2022 10:00 PM","Oct 24, 2022 11:00 PM","52,188.25"
"Oct 24, 2022 11:00 PM","Oct 25, 2022 12:00 AM","48,808.25"
"Oct 25, 2022 12:00 AM","Oct 25, 2022 1:00 AM","45,656.50"
"Oct 25, 2022 1:00 AM","Oct 25, 2022 2:00 AM","44,409.25"
"Oct 25, 2022 2:00 AM","Oct 25, 2022 3:00 AM","43,288.00"
"Oct 25, 2022 3:00 AM","Oct 25, 2022 4:00 AM","43,278.50"
"Oct 25, 2022 4:00 AM","Oct 25, 2022 5:00 AM","44,610.75"
"Oct 25, 2022 5:00 AM","Oct 25, 2022 6:00 AM","48,055.75"
"Oct 25, 2022 6:00 AM","Oct 25, 2022 7:00 AM","55,436.75"
"Oct 25, 2022 7:00 AM","Oct 25, 2022 8:00 AM","60,976.50"
"Oct 25, 2022 8:00 AM","Oct 25, 2022 9:00 AM","62,321.25"
"Oct 25, 2022 9:00 AM","Oct 25, 2022 10:00 AM","63,538.00"
"Oct 25, 2022 10:00 AM","Oct 25, 2022 11:00 AM","64,407.50"
"Oct 25, 2022 11:00 AM","Oct 25, 2022 12:00 PM","64,991.25"
"Oct 25, 2022 12:00 PM","Oct 25, 2022 1:00 PM","64,699.25"
"Oct 25, 2022 1:00 PM","Oct 25, 2022 2:00 PM","63,524.75"
"Oct 25, 2022 2:00 PM","Oct 25, 2022 3:00 PM","62,218.00"
"Oct 25, 2022 3:00 PM","Oct 25, 2022 4:00 PM","60,682.75"
"Oct 25, 2022 4:00 PM","Oct 25, 2022 5:00 PM","59,126.25"
"Oct 25, 2022 5:00 PM","Oct 25, 2022 6:00 PM","59,365.25"
"Oct 25, 2022 6:00 PM","Oct 25, 2022 7:00 PM","61,946.00"
"Oct 25, 2022 7:00 PM","Oct 25, 2022 8:00 PM","61,867.25"
"Oct 25, 2022 8:00 PM","Oct 25, 2022 9:00 PM","58,877.50"
"Oct 25, 2022 9:00 PM","Oct 25, 2022 10:00 PM","55,136.00"
"Oct 25, 2022 10:00 PM","Oct 25, 2022 11:00 PM","51,266.50"
"Oct 25, 2022 11:00 PM","Oct 26, 2022 12:00 AM","47,181.75"
"Oct 26, 2022 12:00 AM","Oct 26, 2022 1:00 AM","44,572.25"
"Oct 26, 2022 1:00 AM","Oct 26, 2022 2:00 AM","42,866.50"
"Oct 26, 2022 2:00 AM","Oct 26, 2022 3:00 AM","41,235.25"
"Oct 26, 2022 3:00 AM","Oct 26, 2022 4:00 AM","41,736.00"
"Oct 26, 2022 4:00 AM","Oct 26, 2022 5:00 AM","42,945.75"
"Oct 26, 2022 5:00 AM","Oct 26, 2022 6:00 AM","46,005.75"
"Oct 26, 2022 6:00 AM","Oct 26, 2022 7:00 AM","53,565.00"
"Oct 26, 2022 7:00 AM","Oct 26, 2022 8:00 AM","59,365.00"
"Oct 26, 2022 8:00 AM","Oct 26, 2022 9:00 AM","61,399.75"
"Oct 26, 2022 9:00 AM","Oct 26, 2022 10:00 AM","62,429.25"
"Oct 26, 2022 10:00 AM","Oct 26, 2022 11:00 AM","63,307.50"
"Oct 26, 2022 11:00 AM","Oct 26, 2022 12:00 PM","64,196.75"
"Oct 26, 2022 12:00 PM","Oct 26, 2022 1:00 PM","63,559.75"
"Oct 26, 2022 1:00 PM","Oct 26, 2022 2:00 PM","61,997.75"
"Oct 26, 2022 2:00 PM","Oct 26, 2022 3:00 PM","60,597.25"
"Oct 26, 2022 3:00 PM","Oct 26, 2022 4:00 PM","59,669.75"
"Oct 26, 2022 4:00 PM","Oct 26, 2022 5:00 PM","59,449.00"
"Oct 26, 2022 5:00 PM","Oct 26, 2022 6:00 PM","60,019.25"
"Oct 26, 2022 6:00 PM","Oct 26, 2022 7:00 PM","62,675.00"
"Oct 26, 2022 7:00 PM","Oct 26, 2022 8:00 PM","62,212.00"
"Oct 26, 2022 8:00 PM","Oct 26, 2022 9:00 PM","59,473.25"
"Oct 26, 2022 9:00 PM","Oct 26, 2022 10:00 PM","55,959.00"
"Oct 26, 2022 10:00 PM","Oct 26, 2022 11:00 PM","52,367.50"
"Oct 26, 2022 11:00 PM","Oct 27, 2022 12:00 AM","48,679.50"
"Oct 27, 2022 12:00 AM","Oct 27, 2022 1:00 AM","45,259.25"
"Oct 27, 2022 1:00 AM","Oct 27, 2022 2:00 AM","43,183.25"
"Oct 27, 2022 2:00 AM","Oct 27, 2022 3:00 AM","42,307.50"
"Oct 27, 2022 3:00 AM","Oct 27, 2022 4:00 AM","42,636.25"
"Oct 27, 2022 4:00 AM","Oct 27, 2022 5:00 AM","43,943.75"
"Oct 27, 2022 5:00 AM","Oct 27, 2022 6:00 AM","47,227.00"
"Oct 27, 2022 6:00 AM","Oct 27, 2022 7:00 AM","54,744.00"
"Oct 27, 2022 7:00 AM","Oct 27, 2022 8:00 AM","60,775.00"
"Oct 27, 2022 8:00 AM","Oct 27, 2022 9:00 AM","62,766.50"
"Oct 27, 2022 9:00 AM","Oct 27, 2022 10:00 AM","62,726.50"
"Oct 27, 2022 10:00 AM","Oct 27, 2022 11:00 AM","63,127.75"
"Oct 27, 2022 11:00 AM","Oct 27, 2022 12:00 PM","63,304.75"
"Oct 27, 2022 12:00 PM","Oct 27, 2022 1:00 PM","61,845.25"
"Oct 27, 2022 1:00 PM","Oct 27, 2022 2:00 PM","60,817.75"
"Oct 27, 2022 2:00 PM","Oct 27, 2022 3:00 PM","60,234.25"
"Oct 27, 2022 3:00 PM","Oct 27, 2022 4:00 PM","59,418.50"
"Oct 27, 2022 4:00 PM","Oct 27, 2022 5:00 PM","58,341.75"
"Oct 27, 2022 5:00 PM","Oct 27, 2022 6:00 PM","59,864.50"
"Oct 27, 2022 6:00 PM","Oct 27, 2022 7:00 PM","63,366.00"
"Oct 27, 2022 7:00 PM","Oct 27, 2022 8:00 PM","63,148.50"
"Oct 27, 2022 8:00 PM","Oct 27, 2022 9:00 PM","59,199.00"
"Oct 27, 2022 9:00 PM","Oct 27, 2022 10:00 PM","55,278.25"
"Oct 27, 2022 10:00 PM","Oct 27, 2022 11:00 PM","51,771.75"
"Oct 27, 2022 11:00 PM","Oct 28, 2022 12:00 AM","48,051.25"
"Oct 28, 2022 12:00 AM","Oct 28, 2022 1:00 AM","45,823.75"
"Oct 28, 2022 1:00 AM","Oct 28, 2022 2:00 AM","44,130.50"
"Oct 28, 2022 2:00 AM","Oct 28, 2022 3:00 AM","43,147.50"
"Oct 28, 2022 3:00 AM","Oct 28, 2022 4:00 AM","42,873.50"
"Oct 28, 2022 4:00 AM","Oct 28, 2022 5:00 AM","43,760.00"
"Oct 28, 2022 5:00 AM","Oct 28, 2022 6:00 AM","46,855.25"
"Oct 28, 2022 6:00 AM","Oct 28, 2022 7:00 AM","54,065.75"
"Oct 28, 2022 7:00 AM","Oct 28, 2022 8:00 AM","60,053.50"
"Oct 28, 2022 8:00 AM","Oct 28, 2022 9:00 AM","62,546.25"
"Oct 28, 2022 9:00 AM","Oct 28, 2022 10:00 AM","63,403.50"
"Oct 28, 2022 10:00 AM","Oct 28, 2022 11:00 AM","63,075.50"
"Oct 28, 2022 11:00 AM","Oct 28, 2022 12:00 PM","62,983.25"
"Oct 28, 2022 12:00 PM","Oct 28, 2022 1:00 PM","62,490.75"
"Oct 28, 2022 1:00 PM","Oct 28, 2022 2:00 PM","60,271.00"
"Oct 28, 2022 2:00 PM","Oct 28, 2022 3:00 PM","58,452.00"
"Oct 28, 2022 3:00 PM","Oct 28, 2022 4:00 PM","57,949.75"
"Oct 28, 2022 4:00 PM","Oct 28, 2022 5:00 PM","57,292.25"
"Oct 28, 2022 5:00 PM","Oct 28, 2022 6:00 PM","58,501.00"
"Oct 28, 2022 6:00 PM","Oct 28, 2022 7:00 PM","60,778.00"
"Oct 28, 2022 7:00 PM","Oct 28, 2022 8:00 PM","60,105.50"
"Oct 28, 2022 8:00 PM","Oct 28, 2022 9:00 PM","56,934.50"
"Oct 28, 2022 9:00 PM","Oct 28, 2022 10:00 PM","52,788.50"
"Oct 28, 2022 10:00 PM","Oct 28, 2022 11:00 PM","49,342.25"
"Oct 28, 2022 11:00 PM","Oct 29, 2022 12:00 AM","45,447.25"
"Oct 29, 2022 12:00 AM","Oct 29, 2022 1:00 AM","43,783.75"
"Oct 29, 2022 1:00 AM","Oct 29, 2022 2:00 AM","41,886.25"
"Oct 29, 2022 2:00 AM","Oct 29, 2022 3:00 AM","40,422.75"
"Oct 29, 2022 3:00 AM","Oct 29, 2022 4:00 AM","39,952.00"
"Oct 29, 2022 4:00 AM","Oct 29, 2022 5:00 AM","40,010.50"
"Oct 29, 2022 5:00 AM","Oct 29, 2022 6:00 AM","40,892.00"
"Oct 29, 2022 6:00 AM","Oct 29, 2022 7:00 AM","42,534.75"
"Oct 29, 2022 7:00 AM","Oct 29, 2022 8:00 AM","45,458.50"
"Oct 29, 2022 8:00 AM","Oct 29, 2022 9:00 AM","48,357.00"
"Oct 29, 2022 9:00 AM","Oct 29, 2022 10:00 AM","50,766.00"
"Oct 29, 2022 10:00 AM","Oct 29, 2022 11:00 AM","51,870.00"
"Oct 29, 2022 11:00 AM","Oct 29, 2022 12:00 PM","52,640.25"
"Oct 29, 2022 12:00 PM","Oct 29, 2022 1:00 PM","52,201.75"
"Oct 29, 2022 1:00 PM","Oct 29, 2022 2:00 PM","50,716.75"
"Oct 29, 2022 2:00 PM","Oct 29, 2022 3:00 PM","49,398.50"
"Oct 29, 2022 3:00 PM","Oct 29, 2022 4:00 PM","48,194.75"
"Oct 29, 2022 4:00 PM","Oct 29, 2022 5:00 PM","47,972.75"
"Oct 29, 2022 5:00 PM","Oct 29, 2022 6:00 PM","50,008.25"
"Oct 29, 2022 6:00 PM","Oct 29, 2022 7:00 PM","52,803.25"
"Oct 29, 2022 7:00 PM","Oct 29, 2022 8:00 PM","51,535.00"
"Oct 29, 2022 8:00 PM","Oct 29, 2022 9:00 PM","48,554.75"
"Oct 29, 2022 9:00 PM","Oct 29, 2022 10:00 PM","46,115.50"
"Oct 29, 2022 10:00 PM","Oct 29, 2022 11:00 PM","43,466.50"
"Oct 29, 2022 11:00 PM","Oct 30, 2022 12:00 AM","40,826.25"
"Oct 30, 2022 12:00 AM","Oct 30, 2022 1:00 AM","37,976.50"
"Oct 30, 2022 1:00 AM","Oct 30, 2022 2:00 AM","36,428.25"
"Oct 30, 2022 2:00 AM","Oct 30, 2022 3:00 AM","35,357.00"
"Oct 30, 2022 2:00 AM","Oct 30, 2022 3:00 AM","34,717.00"
"Oct 30, 2022 3:00 AM","Oct 30, 2022 4:00 AM","35,261.00"
"Oct 30, 2022 4:00 AM","Oct 30, 2022 5:00 AM","35,812.00"
"Oct 30, 2022 5:00 AM","Oct 30, 2022 6:00 AM","36,123.50"
"Oct 30, 2022 6:00 AM","Oct 30, 2022 7:00 AM","37,729.00"
"Oct 30, 2022 7:00 AM","Oct 30, 2022 8:00 AM","40,084.75"
"Oct 30, 2022 8:00 AM","Oct 30, 2022 9:00 AM","43,360.00"
"Oct 30, 2022 9:00 AM","Oct 30, 2022 10:00 AM","45,604.75"
"Oct 30, 2022 10:00 AM","Oct 30, 2022 11:00 AM","46,632.50"
"Oct 30, 2022 11:00 AM","Oct 30, 2022 12:00 PM","47,692.00"
"Oct 30, 2022 12:00 PM","Oct 30, 2022 1:00 PM","46,801.50"
"Oct 30, 2022 1:00 PM","Oct 30, 2022 2:00 PM","44,987.00"
"Oct 30, 2022 2:00 PM","Oct 30, 2022 3:00 PM","43,832.00"
"Oct 30, 2022 3:00 PM","Oct 30, 2022 4:00 PM","43,384.50"
"Oct 30, 2022 4:00 PM","Oct 30, 2022 5:00 PM","44,574.75"
"Oct 30, 2022 5:00 PM","Oct 30, 2022 6:00 PM","48,765.75"
"Oct 30, 2022 6:00 PM","Oct 30, 2022 7:00 PM","49,326.75"
"Oct 30, 2022 7:00 PM","Oct 30, 2022 8:00 PM","47,734.00"
"Oct 30, 2022 8:00 PM","Oct 30, 2022 9:00 PM","46,026.75"
"Oct 30, 2022 9:00 PM","Oct 30, 2022 10:00 PM","44,000.50"
"Oct 30, 2022 10:00 PM","Oct 30, 2022 11:00 PM","42,436.50"
"Oct 30, 2022 11:00 PM","Oct 31, 2022 12:00 AM","39,852.25"
"Oct 31, 2022 12:00 AM","Oct 31, 2022 1:00 AM","37,771.25"
"Oct 31, 2022 1:00 AM","Oct 31, 2022 2:00 AM","36,702.75"
"Oct 31, 2022 2:00 AM","Oct 31, 2022 3:00 AM","36,296.50"
"Oct 31, 2022 3:00 AM","Oct 31, 2022 4:00 AM","36,430.00"
"Oct 31, 2022 4:00 AM","Oct 31, 2022 5:00 AM","37,381.75"
"Oct 31, 2022 5:00 AM","Oct 31, 2022 6:00 AM","39,768.75"
"Oct 31, 2022 6:00 AM","Oct 31, 2022 7:00 AM","44,414.25"
"Oct 31, 2022 7:00 AM","Oct 31, 2022 8:00 AM","47,942.25"
"Oct 31, 2022 8:00 AM","Oct 31, 2022 9:00 AM","50,992.25"
"Oct 31, 2022 9:00 AM","Oct 31, 2022 10:00 AM","52,906.50"
"Oct 31, 2022 10:00 AM","Oct 31, 2022 11:00 AM","53,848.75"
"Oct 31, 2022 11:00 AM","Oct 31, 2022 12:00 PM","55,307.75"
"Oct 31, 2022 12:00 PM","Oct 31, 2022 1:00 PM","54,885.50"
"Oct 31, 2022 1:00 PM","Oct 31, 2022 2:00 PM","53,343.75"
"Oct 31, 2022 2:00 PM","Oct 31, 2022 3:00 PM","52,066.25"
"Oct 31, 2022 3:00 PM","Oct 31, 2022 4:00 PM","50,986.25"
"Oct 31, 2022 4:00 PM","Oct 31, 2022 5:00 PM","51,662.75"
"Oct 31, 2022 5:00 PM","Oct 31, 2022 6:00 PM","54,822.25"
"Oct 31, 2022 6:00 PM","Oct 31, 2022 7:00 PM","54,689.25"
"Oct 31, 2022 7:00 PM","Oct 31, 2022 8:00 PM","53,063.25"
"Oct 31, 2022 8:00 PM","Oct 31, 2022 9:00 PM","50,074.75"
"Oct 31, 2022 9:00 PM","Oct 31, 2022 10:00 PM","47,182.25"
"Oct 31, 2022 10:00 PM","Oct 31, 2022 11:00 PM","45,051.25"
"Oct 31, 2022 11:00 PM","Nov 1, 2022 12:00 AM","42,636.75"
"Nov 1, 2022 12:00 AM","Nov 1, 2022 1:00 AM","40,136.50"
"Nov 1, 2022 1:00 AM","Nov 1, 2022 2:00 AM","39,444.00"
"Nov 1, 2022 2:00 AM","Nov 1, 2022 3:00 AM","39,040.50"
"Nov 1, 2022 3:00 AM","Nov 1, 2022 4:00 AM","39,132.25"
"Nov 1, 2022 4:00 AM","Nov 1, 2022 5:00 AM","40,332.75"
"Nov 1, 2022 5:00 AM","Nov 1, 2022 6:00 AM","42,189.50"
"Nov 1, 2022 6:00 AM","Nov 1, 2022 7:00 AM","45,796.00"
